0.160297,0.099679
0.158372,0.097903
-0.036390,0.102469
0.142526,0.103314
0.169012,0.108508
0.149769,0.105717
0.028815,0.114011
0.005827,0.106460
0.087667,0.102978
0.022470,0.119936
0.237989,0.094770
0.326278,0.112313
0.015285,0.100405
0.149499,0.098933
0.076499,0.105978
0.179275,0.121152
0.054994,0.095529
0.203970,0.106102
0.027401,0.089877
0.163635,0.099495
0.030078,0.119030
0.050926,0.104165
-0.043092,0.108532
0.206805,0.098644
0.117850,0.102748
0.188878,0.111678
0.215873,0.103178
0.077643,0.100865
0.261675,0.111822
0.194094,0.101995
0.026651,0.115385
0.024084,0.110762
-0.023679,0.110669
-0.103955,0.107874
0.173177,0.096577
0.173139,0.109353
0.205702,0.096194
0.072666,0.105703
0.041473,0.101201
0.105121,0.103396
-0.039689,0.107817
-0.113322,0.105542
0.083868,0.111533
0.006680,0.098090
0.059117,0.110571
-0.136948,0.093576
0.046574,0.093400
0.189400,0.097386
-0.004934,0.116640
0.084880,0.107647
0.114244,0.099636
0.200261,0.112328
-0.176795,0.111673
0.061607,0.094229
0.218964,0.120528
0.074509,0.093606
0.005487,0.095911
0.318446,0.098388
0.127887,0.096349
0.204115,0.093301
0.193151,0.097635
0.170617,0.105342
-0.113104,0.102625
-0.010118,0.115063
0.168271,0.110892
0.053995,0.102979
-0.021320,0.104332
-0.066760,0.117098
0.148695,0.105273
0.126462,0.095768
0.210915,0.097529
-0.024759,0.115791
-0.167120,0.120424
-0.015200,0.117957
0.109764,0.119272
0.019908,0.101337
0.136046,0.107818
0.162689,0.099941
0.179500,0.104405
0.141008,0.097166
0.213966,0.102754
0.035361,0.116238
-0.028800,0.105324
0.003638,0.106457
-0.017704,0.103523
0.116386,0.112606
0.187349,0.115897
0.070354,0.101744
0.052620,0.111977
0.004720,0.110536
0.136503,0.100271
0.067468,0.096955
-0.111174,0.116800
-0.009609,0.107005
-0.016389,0.111122
0.070207,0.096616
0.010344,0.113263
0.175190,0.103755
0.221986,0.096544
-0.165229,0.117062
-0.161864,0.105805
0.169079,0.100910
0.039499,0.103617
-0.036012,0.101295
0.107893,0.099484
0.027036,0.103106
0.131132,0.100850
-0.042159,0.118936
-0.071097,0.105911
0.126886,0.107613
-0.001331,0.113976
0.174341,0.106640
0.106703,0.111746
-0.006941,0.110482
0.083161,0.106743
0.109662,0.107276
0.036625,0.106322
0.295543,0.095960
0.287499,0.106716
-0.006666,0.105167
0.131881,0.096832
0.029544,0.108215
0.069087,0.099401
0.101531,0.097253
0.256672,0.097547
-0.026553,0.104557
0.178726,0.104718
0.041711,0.102098
0.120652,0.119063
0.063223,0.097662
0.022626,0.094607
0.114124,0.095897
-0.049070,0.114611
0.025456,0.120129
0.025732,0.100458
-0.111375,0.107540
-0.081465,0.112966
0.171843,0.110027
-0.028325,0.107867
-0.009092,0.107086
-0.017455,0.099958
0.047861,0.102096
0.213513,0.110624
0.062849,0.119582
0.147905,0.104590
-0.146467,0.096809
0.228460,0.104025
0.134572,0.095215
0.191765,0.090999
0.063101,0.100246
0.088773,0.096892
0.077535,0.106490
-0.020657,0.096115
-0.012094,0.106239
0.045805,0.095193
0.026452,0.100702
0.065528,0.098178
0.061937,0.105354
0.356141,0.104350
0.173964,0.094443
0.137025,0.100631
0.140384,0.099610
0.177046,0.099191
0.175705,0.106888
-0.221991,0.106934
0.143635,0.097815
0.061441,0.109237
-0.126837,0.105292
0.073861,0.116212
0.124823,0.106533
0.077769,0.095575
0.215862,0.101767
0.081002,0.116074
0.052385,0.104838
-0.024396,0.112585
0.148704,0.106538
0.263571,0.108876
-0.220313,0.106826
0.064571,0.116298
0.240759,0.093205
0.111966,0.098985
0.321152,0.104483
-0.029653,0.106000
0.131434,0.099787
0.072007,0.107314
0.035229,0.096072
0.091484,0.107935
0.043687,0.100891
-0.025217,0.092809
0.106191,0.103612
0.075483,0.101154
-0.105760,0.097536
0.052815,0.114162
0.182256,0.114859
0.115711,0.110399
0.155321,0.096712
-0.011858,0.103195
0.190385,0.106550
0.032602,0.103678
0.164588,0.098833
0.296015,0.098729
-0.083167,0.104551
0.012192,0.120371
-0.123836,0.101437
0.004512,0.104049
0.090093,0.116633
0.145477,0.102753
0.025197,0.107772
0.212679,0.096350
0.006206,0.093278
0.060975,0.106060
0.129292,0.100345
0.295715,0.101314
0.045921,0.100580
-0.114616,0.104423
0.188766,0.103277
0.100365,0.120245
-0.039002,0.107777
0.058808,0.101853
0.222256,0.100610
