-0.047820,0.086542,0.361430,0.457201
0.036900,0.091158,0.716950,0.466716
-0.023319,0.078088,1.289359,0.406892
0.017845,0.090172,1.088213,0.462048
0.038727,0.087371,0.930960,0.454116
0.005430,0.088135,1.081295,0.435207
-0.054161,0.093148,1.023803,0.482099
0.027430,0.089152,1.216311,0.473170
0.026733,0.082625,1.239593,0.424775
0.086351,0.085349,0.801086,0.438236
-0.015891,0.094456,1.129196,0.465660
-0.051519,0.084809,1.449786,0.440647
0.108524,0.081131,1.190740,0.438980
0.052831,0.093913,0.920883,0.473672
0.065451,0.079187,1.028143,0.436952
-0.035652,0.100070,0.923987,0.506888
-0.079320,0.087720,1.412684,0.448776
0.071145,0.094315,1.376715,0.474776
0.113045,0.084179,0.986385,0.437240
0.214032,0.093340,1.296770,0.464262
-0.035737,0.083531,1.580794,0.424487
0.147108,0.089936,0.845661,0.464557
0.115748,0.091848,0.749436,0.476902
-0.111996,0.091008,1.547512,0.483392
-0.002043,0.086765,1.563352,0.443772
0.118510,0.100408,1.522789,0.529473
0.127935,0.096139,1.078542,0.487180
0.060483,0.096870,1.169976,0.499510
0.063560,0.080266,1.765387,0.406758
0.066095,0.091369,1.210149,0.470342
0.175778,0.095303,1.080132,0.492708
0.117268,0.097866,0.932274,0.512406
0.027433,0.092253,1.070803,0.478989
-0.126202,0.083990,1.585753,0.438969
0.023431,0.093916,1.189428,0.488140
0.065733,0.088722,1.935211,0.454841
-0.007796,0.095308,0.910387,0.496048
-0.012895,0.087089,1.270338,0.468380
0.208251,0.091002,1.124002,0.487962
0.115083,0.092174,1.365067,0.488807
-0.037078,0.089080,0.915513,0.458950
0.002872,0.091957,1.462265,0.481166
-0.151682,0.086589,1.710970,0.457000
-0.044491,0.089501,1.306920,0.481336
0.092932,0.094344,1.734182,0.480427
-0.109355,0.091155,1.367551,0.449395
-0.067521,0.096106,1.315215,0.507331
-0.134381,0.088905,0.996609,0.470080
-0.053381,0.089518,1.650592,0.480561
-0.044031,0.088374,0.775887,0.456552
-0.135284,0.081284,1.184619,0.420850
-0.012385,0.082772,1.004319,0.434339
0.080780,0.090878,1.368533,0.471447
-0.038004,0.091063,1.492729,0.473041
0.003936,0.089486,0.886583,0.473394
-0.015626,0.085122,0.810520,0.442701
0.092324,0.090867,1.454290,0.470626
-0.074008,0.080087,1.399614,0.432398
-0.063750,0.083342,1.067078,0.427167
0.108805,0.093663,0.839798,0.488572
0.173097,0.092908,1.134181,0.474337
-0.141012,0.089503,0.644269,0.475476
0.086218,0.086854,1.511074,0.458872
0.048071,0.089977,1.530627,0.468437
-0.059140,0.106998,1.222518,0.578162
0.056542,0.090429,1.739579,0.499514
-0.265196,0.088208,1.228007,0.452750
0.136512,0.095399,0.783278,0.485251
-0.034803,0.093474,1.015674,0.466393
0.070568,0.092493,0.699488,0.472880
0.008334,0.089935,0.815769,0.467606
-0.038617,0.085422,1.116425,0.425874
-0.011780,0.093226,0.462120,0.473368
0.024913,0.091538,1.185429,0.474802
0.001245,0.093583,1.243282,0.484793
-0.020644,0.088202,1.575882,0.447996
0.072901,0.093251,1.329906,0.501261
-0.166686,0.091209,0.918155,0.477053
0.093483,0.096175,1.419434,0.479082
0.149248,0.093910,1.231611,0.469022
0.109946,0.090968,0.938197,0.459340
0.137433,0.086296,1.629455,0.439397
0.178282,0.087099,1.419883,0.459397
0.035031,0.106261,1.353915,0.535093
-0.055813,0.084211,1.334756,0.440315
0.118125,0.087498,1.229594,0.455319
0.032734,0.089574,1.100165,0.470610
-0.001780,0.089100,0.958913,0.474821
0.090378,0.093290,1.319415,0.475371
0.015140,0.088082,1.697443,0.446526
0.012056,0.085753,1.440626,0.443634
0.031442,0.097738,1.151153,0.512605
0.055596,0.096088,1.480071,0.482905
-0.033290,0.095973,1.097613,0.497495
0.001187,0.099864,1.872444,0.521004
0.177565,0.097078,1.152821,0.520533
-0.044476,0.083487,1.593907,0.429952
-0.041867,0.099142,1.022094,0.497831
0.051720,0.102531,1.344308,0.525423
-0.082728,0.087645,0.993999,0.462648
-0.087692,0.085772,1.368213,0.450611
0.146727,0.089703,0.876146,0.470124
0.117321,0.084449,1.212728,0.446830
0.016150,0.093819,1.098014,0.491150
-0.038427,0.089322,1.363378,0.462701
0.083525,0.089298,0.887094,0.454918
-0.092680,0.099219,1.482122,0.519350
0.192587,0.096470,0.570300,0.492694
-0.149884,0.083049,0.405033,0.428042
0.024979,0.092251,2.121111,0.463452
0.001966,0.082428,0.835725,0.421374
-0.110704,0.094993,1.912413,0.507260
-0.146501,0.091876,1.363763,0.471480
0.110782,0.091166,1.745105,0.472247
-0.076813,0.103512,1.876897,0.539036
0.137366,0.090400,0.563394,0.450491
0.065537,0.085535,1.331004,0.473536
0.057918,0.087327,0.491182,0.432724
-0.049217,0.087164,1.161197,0.444600
-0.106359,0.077213,1.549926,0.404993
-0.117258,0.090820,2.316997,0.454991
-0.021234,0.095516,1.108305,0.496786
-0.079281,0.085422,1.719162,0.445898
0.098794,0.087301,1.399137,0.456911
-0.024045,0.095322,0.248135,0.485824
0.137315,0.085101,1.663083,0.424276
0.036988,0.093200,1.388788,0.482048
0.073561,0.088663,1.193832,0.491824
-0.057283,0.093522,1.417757,0.484149
0.059598,0.089835,0.483933,0.488106
0.076989,0.092603,1.213070,0.466235
0.035111,0.084851,0.860014,0.432548
-0.013463,0.090798,1.608355,0.466971
0.144675,0.083579,2.020739,0.436067
-0.048464,0.101753,0.997924,0.521907
0.068101,0.085026,1.269723,0.443122
-0.016082,0.092859,1.400778,0.488799
-0.060471,0.104777,1.611467,0.552494
0.010955,0.094505,0.836563,0.478832
-0.018498,0.084574,1.744533,0.438292
0.000242,0.089421,1.358232,0.463528
-0.288990,0.099255,1.247420,0.524340
0.126547,0.080388,1.295035,0.408201
-0.140052,0.098111,1.805347,0.497343
0.082539,0.089721,1.140775,0.470166
0.095511,0.083728,0.497461,0.427069
-0.187090,0.091531,2.053082,0.458016
0.099116,0.107012,0.956785,0.576806
0.058940,0.099183,1.659861,0.506541
0.036357,0.088120,1.116652,0.470296
0.214336,0.093344,0.966742,0.481860
0.123891,0.079176,0.947482,0.418438
0.119892,0.095632,1.701241,0.500110
0.055775,0.093677,1.356532,0.495323
0.082199,0.092040,1.217294,0.461425
-0.018498,0.090845,1.927456,0.471113
0.048071,0.087370,2.383361,0.458851
-0.014769,0.091497,1.380511,0.469560
0.120360,0.082043,1.233057,0.423212
-0.067197,0.089977,1.291174,0.467280
0.083561,0.099092,0.507183,0.516906
0.200849,0.091522,0.417422,0.467639
0.070352,0.090240,1.389792,0.469602
-0.015316,0.092657,1.356915,0.479842
-0.059611,0.088748,1.308291,0.453819
-0.035261,0.089446,1.734851,0.470698
-0.274559,0.096436,1.173227,0.507473
0.210106,0.084651,1.455738,0.440128
-0.021803,0.092119,0.375447,0.465503
-0.000234,0.083200,0.950887,0.414745
0.046687,0.088638,1.275837,0.437095
0.026961,0.100006,1.390254,0.524133
0.238797,0.096338,1.691928,0.498170
0.032140,0.093387,1.212797,0.478614
0.138430,0.082902,1.674752,0.424338
0.006116,0.089410,1.396402,0.463725
0.057298,0.090862,1.463672,0.481398
-0.075555,0.089257,0.876745,0.449619
0.021288,0.089613,1.549357,0.467549
-0.059380,0.088903,0.939240,0.450721
0.119538,0.081614,0.342703,0.430486
0.000005,0.090489,1.667794,0.452497
0.049215,0.084391,1.130223,0.429871
-0.137532,0.080796,1.487699,0.420219
0.047190,0.095172,1.031253,0.500225
